District Number,District Name,School Number,School Name,pct_passing,pct_free_or_reduced,pct_black
50,PALM BEACH,1911,CALUSA ELEMENTARY SCHOOL,82.0,0.2744444444444445,0.07510288065843622
50,PALM BEACH,1941,CYPRESS TRAILS ELEMENTARY SCHOOL,68.0,0.690248565965583,0.2727272727272727
50,PALM BEACH,1951,MORIKAMI PARK ELEMENTARY SCHOOL,89.0,0.22443890274314213,0.11645569620253164
50,PALM BEACH,1961,SANDPIPER SHORES ELEM. SCHOOL,75.0,0.40875912408759135,0.06808035714285714
50,PALM BEACH,2011,TIMBER TRACE ELEMENTARY SCHOOL,76.0,0.4017094017094017,0.08518086347724621
50,PALM BEACH,2031,LIMESTONE CREEK ELEMENTARY SCHOOL,80.0,0.2756071805702217,0.09160305343511449
50,PALM BEACH,2051,NEW HORIZONS ELEMENTARY SCHOOL,59.0,0.5757071547420964,0.14802065404475045
50,PALM BEACH,2071,CITRUS COVE ELEMENTARY SCHOOL,75.0,0.5660580021482278,0.22543352601156072
50,PALM BEACH,2081,HAMMOCK POINTE ELEMENTARY SCHOOL,74.0,0.6496106785317017,0.1019036954087346
50,PALM BEACH,2091,JUPITER FARMS ELEMENTARY SCHOOL,82.0,0.2983425414364641,0.0186219739292365
50,PALM BEACH,2101,EGRET LAKE ELEMENTARY SCHOOL,48.0,0.889367816091954,0.5557163531114329
50,PALM BEACH,2121,CRYSTAL LAKES ELEMENTARY SCHOOL,74.0,0.45800316957210785,0.14603174603174604
50,PALM BEACH,2141,ACREAGE PINES ELEMENTARY SCHOOL,76.0,0.4933035714285714,0.09355509355509355
50,PALM BEACH,2161,PANTHER RUN ELEMENTARY SCHOOL,81.0,0.20134228187919462,0.08645533141210375
50,PALM BEACH,2241,MANATEE ELEMENTARY SCHOOL,78.0,0.32065217391304346,0.10240963855421685
50,PALM BEACH,2351,ORCHARD VIEW ELEMENTARY SCHOOL,39.0,0.8651515151515151,0.5249221183800623
50,PALM BEACH,2371,PIONEER PARK ELEMENTARY SCHOOL,36.0,0.9928229665071772,0.6706231454005934
50,PALM BEACH,2401,BELLE GLADE ELEMENTARY SCHOOL,24.0,0.9793322734499205,0.6482649842271293
50,PALM BEACH,2411,INDIAN RIDGE SCHOOL,,0.8095238095238095,0.40816326530612235
50,PALM BEACH,2421,GOLDEN GROVE ELEMENTARY SCHOOL,63.0,0.6286231884057971,0.11254612546125463
50,PALM BEACH,2431,SOUTH GRADE ELEMENTARY SCHOOL,36.0,0.994074074074074,0.17086834733893552
50,PALM BEACH,2491,DR. MARY MCLEOD BETHUNE ELEM.,36.0,0.966824644549763,0.9518599562363238
50,PALM BEACH,2541,BEACON COVE INTERMEDIATE SCHOOL,86.0,0.20824295010845986,0.013002364066193851
50,PALM BEACH,2551,FRONTIER ELEMENTARY SCHOOL,74.0,0.5439739413680783,0.09523809523809523
50,PALM BEACH,2561,BINKS FOREST ELEMENTARY SCHOOL,91.0,0.1830985915492958,0.04236453201970444
50,PALM BEACH,2571,HERITAGE ELEMENTARY SCHOOL,43.0,0.9107505070993916,0.1671794871794872
50,PALM BEACH,2581,CORAL REEF ELEMENTARY SCHOOL,75.0,0.32986472424557745,0.08551307847082495
50,PALM BEACH,2591,PLEASANT CITY ELEMENTARY SCHOOL,32.0,0.9707602339181284,0.8961352657004831
50,PALM BEACH,2641,LAKESIDE ACADEMY,20.0,1.0,0.8018867924528302
50,PALM BEACH,2671,FREEDOM SHORES ELEMENTARY SCHOOL,65.0,0.6428571428571429,0.273224043715847
50,PALM BEACH,2691,SUNRISE PARK ELEMENTARY SCHOOL,82.0,0.2762008733624454,0.02870264064293915
50,PALM BEACH,2721,DISCOVERY KEY ELEMENTARY SCHOOL,81.0,0.4173410404624278,0.08417085427135679
50,PALM BEACH,2731,CROSSPOINTE ELEMENTARY SCHOOL,58.0,0.9070080862533692,0.7154150197628458
50,PALM BEACH,2741,ROYAL PALM BEACH ELEMENTARY SCHOOL,71.0,0.5345911949685535,0.233387358184765
50,PALM BEACH,2751,BENOIST FARMS ELEMENTARY SCHOOL,37.0,0.9101123595505619,0.5818181818181818
50,PALM BEACH,2761,CHOLEE LAKE ELEMENTARY SCHOOL,47.0,0.9211267605633805,0.1366120218579235
50,PALM BEACH,2801,PALM BEACH MARITIME ACADEMY,45.0,0.7538610038610039,0.27393617021276595
50,PALM BEACH,2811,VILLAGE ACADEMY ON THE ART SARA J,45.0,0.9671610169491524,0.8593913955928646
50,PALM BEACH,2861,PIERCE HAMMOCK ELEMENTARY SCHOOL,74.0,0.44227353463587926,0.09922178988326846
50,PALM BEACH,2911,WESTERN ACADEMY CHARTER SCHOOL,77.0,0.4158163265306122,0.14823529411764705
50,PALM BEACH,3261,DIAMOND VIEW ELEMENTARY SCHOOL,58.0,0.8242924528301887,0.2540229885057471
50,PALM BEACH,3341,EQUESTRIAN TRAILS ELEMENTARY,86.0,0.25638051044083526,0.14058679706601468
50,PALM BEACH,3351,GRASSY WATERS ELEMENTARY SCHOOL,55.0,0.7507082152974505,0.5368916797488226
50,PALM BEACH,3361,ELBRIDGE GALE ELEMENTARY SCHOOL,75.0,0.49117647058823527,0.18555667001003012
50,PALM BEACH,3381,IMAGINE SCHOOLS CHANCELLOR CAMPUS,72.0,0.5728542914171656,0.2033898305084746
50,PALM BEACH,3382,GLADES ACADEMY ELEMENTARY SCHOOL IN,25.0,0.991304347826087,0.717948717948718
50,PALM BEACH,3385,BRIGHT FUTURES ACADEMY,64.0,0.4973890339425586,0.29906542056074764
50,PALM BEACH,3394,MONTESSORI ACADEMY OF EARLY ENRICHM,53.0,0.9203980099502488,0.05825242718446603
50,PALM BEACH,3395,JFK MEDICAL CENTER CHARTER SCHOOL,63.0,0.6065891472868218,0.361376673040153
50,PALM BEACH,3413,SOMERSET ACADEMY BOCA EAST,89.0,0.23591549295774653,0.03773584905660377
50,PALM BEACH,3431,RENAISSANCE CHARTER SCHL WEST PALM,48.0,0.6696658097686375,0.6505894962486604
50,PALM BEACH,3941,BEN GAMLA-PALM BEACH,79.0,0.2099644128113879,0.010273972602739725
50,PALM BEACH,3961,GARDENS SCHOOL OF TECHNOLOGY ARTS I,87.0,0.5764192139737992,0.23931623931623933
50,PALM BEACH,4000,RENAISSANCE CHART SCH AT PALMS WEST,53.0,0.44513137557959814,0.22826086956521738
50,PALM BEACH,4002,RENAISSANCE CHARTER SCH AT SUMMIT,44.0,0.6704361873990307,0.17964824120603015
50,PALM BEACH,4020,FRANKLIN ACADEMY CHARTER SCHOOL B,72.0,0.40747330960854095,0.21209740769835037
50,PALM BEACH,4037,LEARNING PATH ACADEMY,0.0,0.9365079365079364,0.14569536423841062
50,PALM BEACH,4040,FL VIRTUAL ACAD AT PALM BCH COUNTY,63.0,0.5543478260869567,0.21527777777777782
50,PALM BEACH,7001,PALM BEACH VIRTUAL,92.0,0.47692307692307695,0.1
51,PASCO,0021,RODNEY B. COX ELEMENTARY SCHOOL,52.0,0.9653679653679652,0.25051334702258726
51,PASCO,0032,TRINITY ELEMENTARY SCHOOL,77.0,0.14795008912655974,0.015517241379310345
51,PASCO,0059,DENHAM OAKS ELEMENTARY SCHOOL,74.0,0.3491847826086957,0.06401137980085349
51,PASCO,0060,CHESTER W. TAYLOR JR. ELEMENTARY S,42.0,0.8240740740740741,0.01989150090415913
51,PASCO,0061,PASCO ELEMENTARY SCHOOL,36.0,0.8884057971014492,0.12979351032448377
51,PASCO,0065,JAMES M. MARLOWE ELEM. SCHOOL,56.0,0.854066985645933,0.07655502392344497
51,PASCO,0070,CHASCO ELEMENTARY SCHOOL,56.0,0.835820895522388,0.04160688665710186
51,PASCO,0072,SUNRAY ELEMENTARY SCHOOL,49.0,0.8438735177865613,0.10852713178294573
51,PASCO,0082,OAKSTEAD ELEMENTARY SCHOOL,72.0,0.2666083916083916,0.04553264604810996
51,PASCO,0083,GULF HIGHLANDS ELEMENTARY SCHOOL,51.0,0.8289703315881327,0.04325259515570933
51,PASCO,0084,DOUBLE BRANCH ELEMENTARY SCHOOL,67.0,0.3107344632768362,0.13118527042577677
51,PASCO,0085,TRINITY OAKS ELEMENTARY SCHOOL,76.0,0.23669467787114842,0.0069735006973500714
51,PASCO,0091,WEST ZEPHYRHILLS ELEM. SCHOOL,59.0,0.830508474576271,0.0834326579261025
51,PASCO,0092,NEW RIVER ELEMENTARY SCHOOL,59.0,0.5244755244755246,0.16944024205748864
51,PASCO,0093,GULF TRACE ELEMENTARY SCHOOL,53.0,0.8109756097560976,0.06223479490806223
51,PASCO,0103,CREWS LAKE MIDDLE SCHOOL,54.0,0.7190635451505016,0.024979184013322234
51,PASCO,0110,VETERANS ELEMENTARY SCHOOL,77.0,0.36175395858708886,0.10108303249097472
51,PASCO,0112,WATERGRASS ELEMENTARY SCHOOL,65.0,0.5006535947712417,0.1554140127388535
51,PASCO,0117,ODESSA ELEMENTARY SCHOOL,79.0,0.2836601307189543,0.04665071770334928
51,PASCO,0132,WOODLAND ELEMENTARY SCHOOL,52.0,0.7637362637362638,0.08378088077336196
51,PASCO,0201,CONNERTON ELEMENTARY SCHOOL,66.0,0.34818652849740933,0.09352517985611511
51,PASCO,0211,MITTYE P. LOCKE ELEMENTARY SCHOOL,49.0,0.7738693467336684,0.0636215334420881
51,PASCO,0251,SAN ANTONIO ELEMENTARY SCHOOL,63.0,0.6827794561933535,0.0384
51,PASCO,0271,RICHEY ELEMENTARY SCHOOL,58.0,0.8766917293233082,0.05625
51,PASCO,0301,HUDSON ELEMENTARY SCHOOL,58.0,0.8033282904689864,0.033112582781456956
51,PASCO,0311,COTEE RIVER ELEMENTARY SCHOOL,65.0,0.7481031866464339,0.04241435562805873
51,PASCO,0321,LACOOCHEE ELEMENTARY SCHOOL,41.0,0.9588688946015422,0.1575
51,PASCO,0341,SCHRADER ELEMENTARY SCHOOL,57.0,0.7974683544303798,0.03666666666666667
51,PASCO,0351,FOX HOLLOW ELEMENTARY SCHOOL,42.0,0.8189509306260575,0.042402826855123664
51,PASCO,0401,CENTENNIAL ELEMENTARY SCHOOL,39.0,0.7598039215686273,0.10166358595194083
51,PASCO,0411,SEVEN SPRINGS ELEMENTARY SCHOOL,55.0,0.6569200779727096,0.02729044834307992
51,PASCO,0421,DEER PARK ELEMENTARY SCHOOL,62.0,0.45886654478976235,0.008665511265164644
51,PASCO,0451,DR. MARY GIELLA ELEMENTARY SCHOOL,56.0,0.7416058394160585,0.028189910979228485
51,PASCO,0501,NORTHWEST ELEMENTARY SCHOOL,44.0,0.8383561643835616,0.01825842696629213
51,PASCO,0701,CYPRESS ELEMENTARY SCHOOL,62.0,0.53515625,0.01761006289308176
51,PASCO,0901,ANCLOTE ELEMENTARY SCHOOL,58.0,0.8114754098360656,0.14521452145214525
51,PASCO,0902,PINE VIEW ELEMENTARY SCHOOL,80.0,0.3609958506224066,0.05513016845329251
51,PASCO,0911,GULFSIDE ELEMENTARY SCHOOL,43.0,0.8568773234200744,0.07976653696498054
51,PASCO,0932,CALUSA ELEMENTARY SCHOOL,44.0,0.7975567190226875,0.045840407470288634
51,PASCO,0941,MOON LAKE ELEMENTARY SCHOOL,54.0,0.7586206896551724,0.023972602739726026
51,PASCO,0961,LAKE MYRTLE ELEMENTARY SCHOOL,65.0,0.3047091412742382,0.03759398496240601
51,PASCO,2061,SAND PINE ELEMENTARY SCHOOL,78.0,0.3155339805825243,0.10362694300518133
51,PASCO,2071,WESLEY CHAPEL ELEMENTARY SCHOOL,71.0,0.43366093366093367,0.09950859950859954
51,PASCO,2081,LONGLEAF ELEMENTARY SCHOOL,81.0,0.2724505327245053,0.01547987616099071
51,PASCO,2091,SEVEN OAKS ELEMENTARY SCHOOL,72.0,0.29074446680080485,0.09057301293900183
51,PASCO,4301,DAYSPRING ACADEMY,81.0,0.42905982905982903,0.01631321370309951
51,PASCO,4302,ACADEMY AT THE FARM,70.0,0.26904761904761904,0.011312217194570135
51,PASCO,4307,COUNTRYSIDE MONTESSORI ACADEMY,88.0,0.064,0.051470588235294115
51,PASCO,4321,ATHENIAN ACADEMY OF PASCO COUNTY,63.0,0.625,0.059945504087193464
51,PASCO,4323,IMAGINE SCHOOL AT LAND O' LAKES,69.0,0.18604651162790697,0.051460361613351886
51,PASCO,4325,FLORIDA VIRTUAL ACADEMY AT PASCO,,0.40845070422535223,0.05102040816326531
51,PASCO,7023,PASCO VIRTUAL INSTRUCTION (DISTRICT,,0.2,0.04
52,PINELLAS,0051,ANONA ELEMENTARY SCHOOL,65.0,0.49217002237136465,0.06422018348623854
52,PINELLAS,0111,AZALEA ELEMENTARY SCHOOL,50.0,0.6122112211221122,0.14990859232175502
52,PINELLAS,0131,BARDMOOR ELEMENTARY SCHOOL,53.0,0.4795008912655972,0.09271523178807944
52,PINELLAS,0151,BAUDER ELEMENTARY SCHOOL,78.0,0.28853267570900126,0.017948717948717947
52,PINELLAS,0161,BAY POINT ELEMENTARY SCHOOL,64.0,0.5731523378582202,0.5647425897035881
52,PINELLAS,0231,BAY VISTA FUNDAMENTAL ELEM.,73.0,0.31839258114374036,0.33900928792569657
52,PINELLAS,0271,BEAR CREEK ELEMENTARY SCHOOL,38.0,0.6481481481481481,0.4880952380952381
52,PINELLAS,0321,BELCHER ELEMENTARY SCHOOL,60.0,0.40029761904761907,0.11144130757800891
52,PINELLAS,0371,BELLEAIR ELEMENTARY SCHOOL,40.0,0.658307210031348,0.22376543209876548
52,PINELLAS,0391,BLANTON ELEMENTARY SCHOOL,49.0,0.5404896421845574,0.17495029821073554
52,PINELLAS,0441,BROOKER CREEK ELEMENTARY SCHOOL,80.0,0.09724770642201835,0.009881422924901186
52,PINELLAS,0481,CAMPBELL PARK ELEMENTARY SCHOOL,22.0,0.7585089141004864,0.7992895204262878
52,PINELLAS,0811,CROSS BAYOU ELEMENTARY SCHOOL,48.0,0.38,0.09959349593495935
52,PINELLAS,0851,CURLEW CREEK ELEMENTARY SCHOOL,77.0,0.38142857142857145,0.03765060240963856
52,PINELLAS,0991,LEILA DAVIS ELEMENTARY SCHOOL,75.0,0.32549019607843127,0.05911949685534593
52,PINELLAS,1071,DUNEDIN ELEMENTARY SCHOOL,52.0,0.5154639175257731,0.1696
52,PINELLAS,1131,EISENHOWER ELEMENTARY SCHOOL,53.0,0.4543010752688172,0.11477572559366755
52,PINELLAS,1211,FAIRMOUNT PARK ELEMENTARY SCHOOL,7.0,0.781010719754977,0.8382126348228043
52,PINELLAS,1261,JOHN M. SEXTON ELEMENTARY SCHOOL,53.0,0.4848920863309353,0.15766423357664233
52,PINELLAS,1331,FOREST LAKES ELEMENTARY SCHOOL,71.0,0.3427065026362039,0.06785714285714287
52,PINELLAS,1341,FRONTIER ELEMENTARY SCHOOL,59.0,0.5093795093795094,0.10085227272727273
52,PINELLAS,1361,FUGUITT ELEMENTARY SCHOOL,64.0,0.48355263157894723,0.15435139573070608
52,PINELLAS,1421,LYNCH ELEMENTARY SCHOOL,62.0,0.4301833568406206,0.10946745562130179
52,PINELLAS,1471,PERKINS ELEMENTARY SCHOOL,89.0,0.4531516183986371,0.3373083475298126
52,PINELLAS,1481,GARRISON-JONES ELEMENTARY SCHOOL,63.0,0.48106591865357634,0.04011461318051576
52,PINELLAS,1691,GULFPORT MONTESSOURI ELEM.SCHL,44.0,0.6693163751987281,0.580441640378549
52,PINELLAS,1781,HIGHLAND LAKES ELEMENTARY SCHOOL,82.0,0.3819188191881919,0.052173913043478265
52,PINELLAS,1801,CALVIN A. HUNSINGER SCHOOL,,0.5185185185185186,0.4945054945054945
52,PINELLAS,1811,HIGH POINT ELEMENTARY SCHOOL,27.0,0.5840220385674931,0.16988950276243095
52,PINELLAS,1821,DOUGLAS L. JAMERSON JR ELEMENTARY,66.0,0.35978835978835966,0.40766550522648076
52,PINELLAS,1961,LAKEVIEW FUNDAMENTAL ELEMENTARY,77.0,0.31412103746397696,0.34293948126801155
52,PINELLAS,2021,LAKEWOOD ELEMENTARY SCHOOL,29.0,0.7127272727272728,0.7663934426229507
52,PINELLAS,2141,LEALMAN AVENUE ELEMENTARY SCHOOL,32.0,0.677734375,0.2475442043222004
52,PINELLAS,2261,MADEIRA BEACH FUNDAMENTAL K-8,84.0,0.22969187675070032,0.03164556962025317
52,PINELLAS,2281,MAXIMO ELEMENTARY SCHOOL,21.0,0.6712871287128713,0.8293216630196938
52,PINELLAS,2301,MCMULLEN-BOOTH ELEMENTARY SCHOOL,58.0,0.5883171070931851,0.07270233196159122
52,PINELLAS,2371,MELROSE ELEMENTARY SCHOOL,18.0,0.8270676691729321,0.8623853211009174
52,PINELLAS,2431,MILDRED HELMS ELEMENTARY SCHOOL,49.0,0.5271828665568369,0.14236706689536882
52,PINELLAS,2441,CHI CHI RODRIQUEZ ACADEMY,15.0,0.7402597402597402,0.26760563380281693
52,PINELLAS,2531,MOUNT VERNON ELEMENTARY SCHOOL,47.0,0.5486381322957199,0.308
52,PINELLAS,2691,NORTH SHORE ELEMENTARY SCHOOL,54.0,0.44886363636363635,0.23055555555555557
52,PINELLAS,2791,NORTHWEST ELEMENTARY SCHOOL,54.0,0.4579439252336449,0.14355628058727568
52,PINELLAS,2921,OAKHURST ELEMENTARY SCHOOL,69.0,0.3699186991869919,0.04924760601915183
52,PINELLAS,2961,OLDSMAR ELEMENTARY SCHOOL,70.0,0.5204991087344029,0.07212475633528265
52,PINELLAS,3021,ORANGE GROVE ELEMENTARY SCHOOL,71.0,0.5628415300546448,0.028169014084507046
52,PINELLAS,3071,OZONA ELEMENTARY SCHOOL,76.0,0.29032258064516125,0.02203856749311295
52,PINELLAS,3131,CURTIS FUNDAMENTAL ELEMENTARY,86.0,0.1417910447761194,0.06529850746268656
52,PINELLAS,3231,RICHARD L. SANDERS SCHOOL,17.0,0.5,0.5188679245283018
52,PINELLAS,3281,PASADENA FUNDAMENTAL ELEM.,90.0,0.22342733188720174,0.04535637149028078
52,PINELLAS,3361,PINELLAS CENTRAL ELEM. SCHOOL,58.0,0.42503863987635243,0.12673879443585778
52,PINELLAS,3391,PINELLAS PARK ELEMENTARY SCHOOL,30.0,0.6028119507908611,0.14768683274021352
52,PINELLAS,3431,PLUMB ELEMENTARY SCHOOL,68.0,0.5556946182728411,0.08823529411764708
52,PINELLAS,3461,PONCE DE LEON ELEMENTARY SCHOOL,27.0,0.566068515497553,0.23920863309352522
52,PINELLAS,3511,RIDGECREST ELEMENTARY SCHOOL,67.0,0.4168734491315136,0.23291139240506328
52,PINELLAS,3731,SAFETY HARBOR ELEMENTARY SCHOOL,70.0,0.4411764705882353,0.08157099697885198
52,PINELLAS,3751,SAWGRASS LAKE ELEMENTARY SCHOOL,56.0,0.6477438136826783,0.2098408104196816
52,PINELLAS,3761,JAMES B. SANDERLIN PK-8,62.0,0.47420965058236286,0.33333333333333326
52,PINELLAS,3851,SAN JOSE ELEMENTARY SCHOOL,49.0,0.5995934959349595,0.07252747252747255
52,PINELLAS,3871,SANDY LANE ELEMENTARY SCHOOL,28.0,0.683495145631068,0.4855769230769231
52,PINELLAS,3911,SEMINOLE ELEMENTARY SCHOOL,67.0,0.5494505494505495,0.05015673981191221
52,PINELLAS,3961,SEVENTY-FOURTH ST. ELEMENTARY,45.0,0.5935828877005347,0.17850953206239173
52,PINELLAS,4021,SHORE ACRES ELEMENTARY SCHOOL,55.0,0.5331412103746398,0.10875706214689265
52,PINELLAS,4121,SKYCREST ELEMENTARY SCHOOL,45.0,0.594222833562586,0.15948275862068967
52,PINELLAS,4171,SKYVIEW ELEMENTARY SCHOOL,57.0,0.5349182763744428,0.08333333333333331
52,PINELLAS,4331,STARKEY ELEMENTARY SCHOOL,70.0,0.38674884437596313,0.061788617886178863
52,PINELLAS,4351,MARJORIE KINNAN RAWLINGS ELEM,45.0,0.4683153013910356,0.12032520325203253
52,PINELLAS,4381,SUNSET HILLS ELEMENTARY SCHOOL,68.0,0.41605839416058393,0.040515653775322284
52,PINELLAS,4491,TARPON SPRINGS ELEMENTARY SCHOOL,52.0,0.494488188976378,0.2546583850931677
52,PINELLAS,4591,NEW HEIGHTS ELEMENTARY SCHOOL,44.0,0.5729411764705882,0.22090261282660326
52,PINELLAS,4661,TARPON SPRINGS FUNDAMENTAL ELE,91.0,0.13857677902621723,0.007462686567164178
52,PINELLAS,4701,WALSINGHAM ELEMENTARY SCHOOL,41.0,0.43594306049822074,0.11367673179396093
52,PINELLAS,4771,WESTGATE ELEMENTARY SCHOOL,61.0,0.49261083743842365,0.16476345840130505
52,PINELLAS,4931,WOODLAWN ELEMENTARY SCHOOL,44.0,0.6405919661733616,0.35342465753424646
52,PINELLAS,6251,SOUTHERN OAK ELEMENTARY SCHOOL,61.0,0.47067238912732473,0.11227544910179642
52,PINELLAS,6261,CYPRESS WOODS ELEMENTARY SCHOOL,78.0,0.23712737127371283,0.014588859416445624
52,PINELLAS,6271,SUTHERLAND ELEMENTARY SCHOOL,75.0,0.3838028169014084,0.03486529318541997
52,PINELLAS,6281,LAKE ST. GEORGE ELEMENTARY SCHOOL,66.0,0.4355400696864111,0.03050847457627119
52,PINELLAS,7023,PINELLAS VIRTUAL K-12,,0.3270142180094787,0.07905138339920949
52,PINELLAS,7071,DROPOUT PREVENTION SCHOOL,,0.5958005249343832,0.44067796610169496
52,PINELLAS,7081,HOSPITAL/HOMEBOUND,,0.33816425120772947,0.15116279069767438
52,PINELLAS,7131,ACADEMIE DA VINCI CHARTER SCHOOL,87.0,0.24193548387096772,0.03225806451612903
52,PINELLAS,7151,ATHENIAN ACADEMY,92.0,0.39855072463768115,0.10402684563758392
52,PINELLAS,7171,PINELLAS PREPARATORY ACADEMY,88.0,0.2557077625570776,0.036529680365296795
52,PINELLAS,7181,PLATO ACADEMY CHARTER SCHOOL,77.0,0.23901098901098902,0.046703296703296704
52,PINELLAS,7201,ALFRED ADLER ELEMENTARY SCHOOL,64.0,0.5168539325842697,0.03225806451612903
52,PINELLAS,7281,PLATO ACADEMY NORTH K-8 CHARTER SCH,82.0,0.13186813186813187,0.03021978021978022
52,PINELLAS,7291,PINELLAS ACADEMY OF MATH AND SCIENC,64.0,0.24485596707818927,0.08494208494208491
52,PINELLAS,7301,WINDSOR CHARTER SCHOOL,47.0,0.47632311977715885,0.07885304659498207
52,PINELLAS,7311,UNIVERSITY PREP ACADEMY CHARTER SCH,21.0,0.8548387096774194,0.8912037037037037
52,PINELLAS,7381,PLATO ACADEMY SOUTH K-8 CHARTER SCH,88.0,0.30494505494505497,0.024725274725274728
52,PINELLAS,7481,PLATO SEMINOLE,73.0,0.321875,0.013888888888888888
52,PINELLAS,7581,PLATO ACADEMY CHARTER SCHOOL TARPON,83.0,0.12598425196850394,0.015625
53,POLK,0061,CARLTON PALMORE ELEMENTARY SCHOOL,56.0,0.6490566037735849,0.25189393939393934
53,POLK,0081,CLEVELAND COURT ELEMENTARY SCHOOL,64.0,0.6056701030927835,0.2578125
53,POLK,0091,COMBEE ELEMENTARY SCHOOL,37.0,0.7025920873124146,0.1699438202247191
53,POLK,0101,CRYSTAL LAKE ELEMENTARY SCHOOL,27.0,0.7185314685314684,0.33166666666666667
53,POLK,0131,DIXIELAND ELEMENTARY SCHOOL,69.0,0.5875,0.22125813449023862
53,POLK,0151,PHILIP O'BRIEN ELEMENTARY SCHOOL,46.0,0.6307692307692307,0.30703259005145805
53,POLK,0181,MEDULLA ELEMENTARY SCHOOL,49.0,0.5593803786574871,0.19212598425196847
53,POLK,0191,R. BRUCE WAGNER ELEMENTARY SCHOOL,48.0,0.7097505668934241,0.12607099143206857
53,POLK,0201,NORTH LAKELAND ELEMENTARY SCHOOL OF,53.0,0.8325722983257229,0.2826666666666667
53,POLK,0231,SOUTHWEST ELEMENTARY SCHOOL,63.0,0.8009478672985783,0.19832985386221297
53,POLK,0251,LINCOLN AVENUE ACADEMY,95.0,0.20811287477954146,0.21575342465753425
53,POLK,0261,ROCHELLE SCHOOL OF THE ARTS,55.0,0.6163522012578615,0.4781553398058252
53,POLK,0331,ALTA VISTA ELEMENTARY SCHOOL,44.0,0.6244343891402715,0.2039258451472192
53,POLK,0341,SANDHILL ELEMENTARY SCHOOL,52.0,0.8614609571788414,0.1912442396313364
53,POLK,0361,EASTSIDE ELEMENTARY SCHOOL,34.0,0.5783132530120483,0.17115384615384613
53,POLK,0391,BETHUNE ACADEMY,64.0,0.6889848812095032,0.3015184381778741
53,POLK,0401,DAVENPORT SCHOOL OF THE ARTS,77.0,0.5989583333333335,0.10497237569060774
53,POLK,0441,RIDGEVIEW GLOBAL STUDIES ACADEMY,76.0,0.5892018779342721,0.09613130128956623
53,POLK,0531,FRANK E. BRIGHAM ACADEMY,91.0,0.37452471482889726,0.22770398481973433
53,POLK,0591,ELBERT ELEMENTARY SCHOOL,52.0,0.8035398230088495,0.40595611285266464
53,POLK,0601,FRED G. GARNER ELEMENTARY SCHOOL,40.0,0.6995447647951442,0.47213622291021673
53,POLK,0611,INWOOD ELEMENTARY SCHOOL,41.0,0.6950904392764857,0.43689320388349523
53,POLK,0621,LAKE SHIPP ELEMENTARY SCHOOL,39.0,0.8403669724770644,0.3818181818181819
53,POLK,0631,JOHN SNIVELY ELEMENTARY,33.0,0.7020833333333333,0.20342612419700212
53,POLK,0651,LAKE ALFRED ELEMENTARY SCHOOL,58.0,0.8203703703703705,0.30965391621129323
53,POLK,0681,WAHNETA ELEMENTARY SCHOOL,55.0,0.7591911764705883,0.029880478087649397
53,POLK,0712,JEWETT SCHOOL OF THE ARTS,67.0,0.555403556771546,0.31029810298102983
53,POLK,0802,LEWIS ANNA WOODBURY ELEMENTARY SCHO,43.0,0.6359773371104815,0.1469265367316342
53,POLK,0841,LENA VISTA ELEMENTARY SCHOOL,40.0,0.6492450638792103,0.1800232288037166
53,POLK,0851,AUBURNDALE CENTRAL ELEMENTARY,38.0,0.6930232558139535,0.1960352422907489
53,POLK,0861,WALTER CALDWELL ELEMENTARY SCHOOL,40.0,0.6201550387596899,0.24727838258164847
53,POLK,0881,POLK CITY ELEMENTARY SCHOOL,45.0,0.837953091684435,0.03397027600849257
53,POLK,0933,CHAIN OF LAKES ELEMENTARY SCHOOL,56.0,0.6319248826291078,0.14856081708449395
53,POLK,0941,BARTOW ELEMENTARY ACADEMY,91.0,0.3354978354978356,0.16594827586206892
53,POLK,0961,FLORAL AVENUE ELEMENTARY SCHOOL,44.0,0.7992957746478874,0.2028725314183124
53,POLK,0981,GIBBONS STREET ELEMENTARY SCHOOL,36.0,0.7917981072555205,0.45846153846153853
53,POLK,1041,ALTURAS ELEMENTARY SCHOOL,55.0,0.8968481375358165,0.0728862973760933
53,POLK,1061,HIGHLAND CITY ELEMENTARY SCHOOL,54.0,0.6758620689655173,0.1191588785046729
53,POLK,1141,PURCELL ELEMENTARY SCHOOL,43.0,0.6198830409356725,0.12871287128712874
53,POLK,1151,KINGSFORD ELEMENTARY SCHOOL,35.0,0.7330316742081449,0.08359133126934984
53,POLK,1221,KATHLEEN ELEMENTARY SCHOOL,41.0,0.8531187122736421,0.18918918918918923
53,POLK,1231,GRIFFIN ELEMENTARY SCHOOL,25.0,0.7330415754923412,0.3802521008403361
53,POLK,1241,JESSE KEEN ELEMENTARY SCHOOL,47.0,0.7257824143070046,0.1894409937888199
53,POLK,1251,WINSTON ELEMENTARY SCHOOL,30.0,0.7682926829268294,0.3549107142857143
53,POLK,1271,SLEEPY HILL ELEMENTARY SCHOOL,34.0,0.8279411764705881,0.27407407407407414
53,POLK,1281,HIGHLANDS GROVE ELEMENTARY SCHOOL,59.0,0.53,0.146374829001368
53,POLK,1351,POLK AVENUE ELEMENTARY SCHOOL,22.0,0.6606786427145708,0.2053941908713693
53,POLK,1361,HILLCREST ELEMENTARY SCHOOL,45.0,0.4769001490312965,0.20796460176991147
